cost,LogRooms,LogIncome,LogPeople,elheat,onlysecondary,waterheat,cookel,poolfilt,airrev,aircond,microwave,dish,dryer
560.0,2.0794415416798357,10.21464198117305,0.6931471805599453,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
395.0,2.0794415416798357,10.305613759378778,1.0986122886681096,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
70.0,1.791759469228055,8.268731832117737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
218.0,2.0794415416798357,10.42821608147111,1.3862943611198906,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
167.0,1.9459101490553132,8.268731832117737,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
191.0,1.791759469228055,9.041921720351219,1.0986122886681096,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
331.0,1.9459101490553132,10.114558522616068,1.6094379124341003,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
329.0,1.9459101490553132,8.779557455883728,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
277.0,1.791759469228055,10.003332887505843,1.0986122886681096,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
600.0,1.9459101490553132,9.568014816247999,1.6094379124341003,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
99.0,1.9459101490553132,10.21464198117305,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261.0,1.791759469228055,9.735068900911164,1.0986122886681096,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
811.0,2.0794415416798357,10.571316925111784,0.6931471805599453,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
117.0,1.3862943611198906,8.779557455883728,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
291.0,2.0794415416798357,9.367344120785848,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
365.0,1.3862943611198906,8.268731832117737,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
81.0,1.6094379124341003,10.305613759378778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290.0,1.6094379124341003,9.041921720351219,0.6931471805599453,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1216.0,2.302585092994046,10.305613759378778,1.6094379124341003,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
460.0,1.9459101490553132,9.041921720351219,0.6931471805599453,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
476.0,1.791759469228055,10.571316925111784,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
320.0,1.3862943611198906,9.367344120785848,0.6931471805599453,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
198.0,1.9459101490553132,10.42821608147111,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
367.0,1.6094379124341003,8.779557455883728,1.0986122886681096,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
548.0,2.302585092994046,10.807705703176014,1.0986122886681096,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
554.0,1.9459101490553132,10.21464198117305,1.3862943611198906,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
463.0,1.9459101490553132,9.041921720351219,0.6931471805599453,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
501.0,2.0794415416798357,10.696480068065789,1.0986122886681096,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
211.0,1.791759469228055,9.041921720351219,1.0986122886681096,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
412.0,2.0794415416798357,10.696480068065789,1.0986122886681096,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
886.0,1.791759469228055,10.305613759378778,1.0986122886681096,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
403.0,2.1972245773362196,8.268731832117737,1.0986122886681096,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
201.0,1.791759469228055,8.268731832117737,1.0986122886681096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443.0,2.0794415416798357,9.367344120785848,0.6931471805599453,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
398.0,1.9459101490553132,8.268731832117737,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
165.0,1.3862943611198906,8.779557455883728,0.6931471805599453,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
568.0,2.1972245773362196,10.003332887505843,0.6931471805599453,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
406.0,1.791759469228055,9.041921720351219,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
624.0,2.302585092994046,10.114558522616068,1.6094379124341003,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
258.0,2.0794415416798357,10.42821608147111,1.3862943611198906,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
231.0,1.9459101490553132,9.568014816247999,1.0986122886681096,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
144.0,1.9459101490553132,9.568014816247999,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
433.0,1.791759469228055,9.367344120785848,0.6931471805599453,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
505.0,1.791759469228055,9.878169744551839,0.6931471805599453,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
430.0,2.0794415416798357,10.003332887505843,0.6931471805599453,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
429.0,2.0794415416798357,9.185022563991893,1.0986122886681096,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
183.0,1.791759469228055,9.568014816247999,1.0986122886681096,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
429.0,2.0794415416798357,10.42821608147111,1.3862943611198906,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
232.0,1.6094379124341003,8.268731832117737,0.6931471805599453,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
474.0,1.791759469228055,9.041921720351219,1.0986122886681096,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
303.0,2.302585092994046,9.367344120785848,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
177.0,1.791759469228055,8.779557455883728,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
246.0,1.791759469228055,9.878169744551839,1.3862943611198906,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
472.0,2.302585092994046,7.170119543449628,0.6931471805599453,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
432.0,1.791759469228055,10.305613759378778,1.0986122886681096,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
292.0,2.1972245773362196,10.003332887505843,1.0986122886681096,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
2101.0,2.302585092994046,11.002099841204238,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
430.0,1.9459101490553132,10.42821608147111,1.0986122886681096,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
179.0,1.791759469228055,8.779557455883728,1.0986122886681096,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
311.0,2.0794415416798357,10.003332887505843,1.0986122886681096,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
351.0,2.302585092994046,11.002099841204238,1.791759469228055,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
357.0,1.9459101490553132,10.571316925111784,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
193.0,1.3862943611198906,9.041921720351219,0.6931471805599453,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
328.0,1.791759469228055,9.367344120785848,0.6931471805599453,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
217.0,1.791759469228055,9.041921720351219,0.6931471805599453,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
276.0,1.791759469228055,9.568014816247999,1.0986122886681096,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
772.0,1.791759469228055,10.003332887505843,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
803.0,2.0794415416798357,11.002099841204238,1.6094379124341003,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
392.0,2.0794415416798357,10.42821608147111,1.6094379124341003,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
280.0,2.0794415416798357,10.114558522616068,0.6931471805599453,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
571.0,2.1972245773362196,10.305613759378778,1.0986122886681096,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
227.0,2.0794415416798357,10.114558522616068,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
383.0,1.791759469228055,9.568014816247999,0.6931471805599453,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
545.0,2.1972245773362196,10.003332887505843,1.3862943611198906,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
632.0,2.0794415416798357,10.571316925111784,1.3862943611198906,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
218.0,2.0794415416798357,8.268731832117737,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
797.0,2.1972245773362196,9.735068900911164,1.3862943611198906,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
248.0,1.791759469228055,8.268731832117737,0.6931471805599453,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1045.0,2.0794415416798357,10.21464198117305,1.0986122886681096,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
366.0,2.1972245773362196,10.42821608147111,1.6094379124341003,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
189.0,1.791759469228055,9.735068900911164,0.6931471805599453,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168.0,2.0794415416798357,9.568014816247999,1.0986122886681096,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
569.0,1.9459101490553132,10.571316925111784,1.0986122886681096,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
349.0,1.9459101490553132,9.041921720351219,0.6931471805599453,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
619.0,1.791759469228055,10.114558522616068,1.0986122886681096,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
304.0,1.6094379124341003,10.571316925111784,0.6931471805599453,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150.0,1.791759469228055,9.568014816247999,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
140.0,1.9459101490553132,9.041921720351219,0.6931471805599453,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
145.0,1.791759469228055,9.041921720351219,0.6931471805599453,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
763.0,2.0794415416798357,10.003332887505843,1.0986122886681096,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
145.0,1.791759469228055,9.041921720351219,0.6931471805599453,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
441.0,2.0794415416798357,9.041921720351219,0.6931471805599453,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
301.0,1.791759469228055,9.041921720351219,1.0986122886681096,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
449.0,1.791759469228055,10.305613759378778,1.0986122886681096,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
354.0,1.791759469228055,9.735068900911164,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
469.0,2.0794415416798357,10.003332887505843,1.3862943611198906,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
413.0,1.791759469228055,9.041921720351219,0.6931471805599453,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
455.0,1.791759469228055,10.114558522616068,1.0986122886681096,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
226.0,1.6094379124341003,9.185022563991893,0.6931471805599453,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
560.0,1.791759469228055,10.305613759378778,1.0986122886681096,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
309.0,2.302585092994046,10.114558522616068,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
406.0,1.9459101490553132,10.305613759378778,1.3862943611198906,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
428.0,1.791759469228055,10.003332887505843,1.3862943611198906,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
226.0,1.9459101490553132,9.185022563991893,1.791759469228055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
622.0,1.9459101490553132,9.878169744551839,1.3862943611198906,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
285.0,1.9459101490553132,10.305613759378778,0.6931471805599453,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
412.0,1.9459101490553132,10.21464198117305,1.0986122886681096,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
674.0,1.791759469228055,10.003332887505843,1.3862943611198906,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
464.0,1.6094379124341003,9.878169744551839,0.6931471805599453,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
500.0,2.1972245773362196,11.002099841204238,1.0986122886681096,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
480.0,2.0794415416798357,10.21464198117305,1.3862943611198906,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
229.0,1.6094379124341003,10.42821608147111,1.0986122886681096,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
208.0,1.9459101490553132,10.42821608147111,1.6094379124341003,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
671.0,2.302585092994046,10.21464198117305,1.0986122886681096,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
535.0,1.9459101490553132,10.42821608147111,1.3862943611198906,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
375.0,1.9459101490553132,10.42821608147111,1.6094379124341003,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
431.0,1.791759469228055,9.568014816247999,0.6931471805599453,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
313.0,1.9459101490553132,10.696480068065789,1.0986122886681096,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
324.0,1.9459101490553132,9.367344120785848,1.0986122886681096,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
541.0,2.0794415416798357,9.041921720351219,1.3862943611198906,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
62.0,1.791759469228055,8.268731832117737,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
141.0,1.791759469228055,9.568014816247999,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
792.0,1.791759469228055,9.185022563991893,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
539.0,1.9459101490553132,9.367344120785848,1.6094379124341003,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
416.0,1.791759469228055,10.42821608147111,1.3862943611198906,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
514.0,1.791759469228055,10.42821608147111,0.6931471805599453,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
300.0,1.791759469228055,9.568014816247999,1.0986122886681096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345.0,1.791759469228055,9.878169744551839,1.3862943611198906,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
575.0,2.0794415416798357,9.041921720351219,1.0986122886681096,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
241.0,2.0794415416798357,10.42821608147111,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
451.0,2.1972245773362196,9.878169744551839,0.6931471805599453,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
477.0,1.791759469228055,9.735068900911164,1.3862943611198906,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
90.0,1.6094379124341003,9.568014816247999,0.6931471805599453,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
298.0,2.0794415416798357,10.807705703176014,0.6931471805599453,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
306.0,1.9459101490553132,10.21464198117305,1.3862943611198906,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
744.0,2.1972245773362196,10.571316925111784,1.0986122886681096,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
424.0,1.9459101490553132,8.779557455883728,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
480.0,1.791759469228055,9.878169744551839,1.0986122886681096,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
49.0,1.3862943611198906,8.268731832117737,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
361.0,1.6094379124341003,10.003332887505843,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267.0,1.9459101490553132,10.305613759378778,0.6931471805599453,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
1343.0,2.1972245773362196,10.807705703176014,1.3862943611198906,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
355.0,1.791759469228055,10.114558522616068,1.0986122886681096,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
738.0,2.1972245773362196,10.42821608147111,1.0986122886681096,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
227.0,1.791759469228055,8.268731832117737,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
347.0,1.9459101490553132,9.878169744551839,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
745.0,1.9459101490553132,9.568014816247999,0.6931471805599453,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
286.0,1.9459101490553132,9.367344120785848,0.6931471805599453,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
102.0,1.9459101490553132,10.003332887505843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
442.0,1.791759469228055,9.735068900911164,1.3862943611198906,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
383.0,1.791759469228055,9.735068900911164,0.6931471805599453,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
389.0,1.791759469228055,9.185022563991893,0.6931471805599453,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
225.0,1.6094379124341003,9.041921720351219,0.6931471805599453,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280.0,1.9459101490553132,9.041921720351219,1.0986122886681096,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
235.0,2.1972245773362196,9.185022563991893,0.6931471805599453,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
516.0,2.0794415416798357,9.041921720351219,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
678.0,1.791759469228055,9.041921720351219,1.0986122886681096,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
176.0,1.6094379124341003,10.114558522616068,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,1.6094379124341003,8.268731832117737,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
292.0,1.6094379124341003,9.568014816247999,0.6931471805599453,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
394.0,1.791759469228055,10.305613759378778,1.0986122886681096,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
321.0,1.9459101490553132,8.268731832117737,0.6931471805599453,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
352.0,1.791759469228055,9.041921720351219,0.6931471805599453,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
389.0,2.0794415416798357,10.114558522616068,1.3862943611198906,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
891.0,1.6094379124341003,10.571316925111784,1.0986122886681096,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
328.0,1.791759469228055,8.268731832117737,0.6931471805599453,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
807.0,2.1972245773362196,8.268731832117737,1.791759469228055,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
362.0,1.791759469228055,9.568014816247999,0.6931471805599453,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
171.0,1.9459101490553132,9.878169744551839,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
378.0,1.791759469228055,10.003332887505843,0.6931471805599453,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
172.0,1.791759469228055,8.268731832117737,0.6931471805599453,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
490.0,1.9459101490553132,10.571316925111784,1.3862943611198906,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
268.0,1.791759469228055,10.807705703176014,0.6931471805599453,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
282.0,1.9459101490553132,10.114558522616068,0.6931471805599453,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
526.0,1.9459101490553132,9.568014816247999,1.0986122886681096,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
470.0,2.0794415416798357,10.21464198117305,1.0986122886681096,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
545.0,1.9459101490553132,9.568014816247999,0.6931471805599453,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
264.0,1.6094379124341003,9.878169744551839,0.6931471805599453,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
471.0,1.9459101490553132,9.878169744551839,1.6094379124341003,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
168.0,1.6094379124341003,8.779557455883728,0.6931471805599453,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133.0,1.6094379124341003,8.779557455883728,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
347.0,1.9459101490553132,10.21464198117305,1.3862943611198906,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
672.0,2.1972245773362196,10.42821608147111,1.6094379124341003,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
188.0,1.6094379124341003,8.268731832117737,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
275.0,1.3862943611198906,8.779557455883728,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
341.0,1.9459101490553132,9.568014816247999,1.0986122886681096,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
857.0,1.6094379124341003,8.779557455883728,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
162.0,1.3862943611198906,8.268731832117737,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
465.0,1.791759469228055,9.878169744551839,1.3862943611198906,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
282.0,1.9459101490553132,10.42821608147111,1.6094379124341003,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
692.0,2.1972245773362196,10.003332887505843,1.6094379124341003,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
284.0,2.0794415416798357,10.571316925111784,1.0986122886681096,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
147.0,1.3862943611198906,8.268731832117737,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83.0,1.3862943611198906,9.041921720351219,0.6931471805599453,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
264.0,1.9459101490553132,9.735068900911164,0.6931471805599453,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
649.0,2.302585092994046,9.878169744551839,1.6094379124341003,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
513.0,1.9459101490553132,9.041921720351219,1.3862943611198906,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
699.0,2.1972245773362196,10.305613759378778,1.3862943611198906,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
466.0,2.1972245773362196,10.42821608147111,1.3862943611198906,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
362.0,2.0794415416798357,9.735068900911164,1.6094379124341003,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
413.0,1.9459101490553132,9.735068900911164,1.3862943611198906,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
264.0,2.302585092994046,10.696480068065789,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
